Radius,Normalized_Density
0.529,0.04689978421350295
0.5295,0.04668873518454218
0.53,0.046454236263474676
0.5305,0.046219737342407155
0.531,0.045989928399760995
0.5315,0.04575542947869347
0.532,0.04552562053604732
0.5325,0.0453005015718225
0.533,0.04507069262917633
0.5335,0.044845573664951524
0.534,0.04462045470072671
0.5345,0.044400025714923234
0.535,0.04417490675069843
0.5355,0.04395447776489496
0.536,0.04373873875751285
0.5365,0.04351830977170938
0.537,0.04330257076432728
0.5375,0.04308683175694516
0.538,0.04287109274956305
0.5385,0.04265535374218093
0.539,0.04244430471322017
0.5395,0.04223325568425941
0.54,0.04202220665529865
0.5405,0.04181115762633788
0.541,0.04160479857579846
0.5415,0.041398439525259054
0.542,0.04119208047471963
0.5425,0.04098572142418023
0.543,0.04078405235206217
0.5435,0.040582383279944095
0.544,0.04038071420782604
0.5445,0.04017904513570797
0.545,0.03997737606358993
0.5455,0.039780396969893196
0.546,0.03958341787619649
0.5465,0.039386438782499776
0.547,0.03919414966722442
0.5475,0.03900186055194905
0.548,0.038804881458252345
0.5485,0.03861728232139833
0.549,0.03842499320612297
0.5495,0.03823270409084761
0.55,0.038045104953993596
0.5505,0.03785750581713958
0.551,0.037669906680285574
0.5515,0.03748699752185291
0.552,0.037299398384998905
0.5525,0.03711648922656623
0.553,0.036933580068133576
0.5535,0.03675067090970091
0.554,0.0365724517296896
0.5545,0.03638954257125694
0.555,0.03621132339124563
0.5555,0.03603310421123431
0.556,0.03585957500964435
0.5565,0.03568135582963305
0.557,0.03550782662804309
0.5575,0.035334297426453116
0.558,0.035160768224863165
0.5585,0.0349872390232732
0.559,0.034813709821683234
0.5595,0.03464487059851463
0.56,0.03447603137534602
0.5605,0.03430719215217741
0.561,0.0341383529290088
0.5615,0.03397420368426154
0.562,0.03380536446109293
0.5625,0.033641215216345666
0.563,0.033477065971598406
0.5635,0.033312916726851154
0.564,0.03315345746052523
0.5645,0.032989308215777974
0.565,0.03282984894945206
0.5655,0.032670389683126154
0.566,0.03251093041680024
0.5665,0.032351471150474334
0.567,0.03219670186256977
0.5675,0.03203724259624387
0.568,0.0318824733083393
0.5685,0.03172770402043475
0.569,0.03157293473253018
0.5695,0.03142285542304698
0.57,0.03126808613514242
0.5705,0.03111800682565921
0.571,0.030967927516175997
0.5715,0.030817848206692793
0.572,0.03066776889720958
0.5725,0.03051768958772637
0.573,0.030372300256664507
0.5735,0.03022691092560265
0.574,0.03007683161611944
0.5745,0.029931442285057588
0.575,0.029790742932417073
0.5755,0.02964535360135522
0.576,0.0295046542487147
0.5765,0.029359264917652846
0.577,0.029218565565012337
0.5775,0.029077866212371833
0.578,0.028937166859731318
0.5785,0.028801157485512166
0.579,0.028660458132871644
0.5795,0.028524448758652492
0.58,0.028383749406011977
0.5805,0.02824774003179283
0.581,0.02811173065757367
0.5815,0.027980411261775858
0.582,0.027844401887556696
0.5825,0.02770839251333754
0.583,0.027577073117539732
0.5835,0.027445753721741926
0.584,0.027314434325944117
0.5845,0.027183114930146315
0.585,0.0270517955343485
0.5855,0.02692516611697205
0.586,0.02679384672117423
0.5865,0.026667217303797782
0.587,0.026540587886421316
0.5875,0.026413958469044867
0.588,0.026287329051668404
0.5885,0.02616069963429194
0.589,0.02603876019533683
0.5895,0.02591213077796038
0.59,0.025790191339005272
0.5905,0.02566825190005017
0.591,0.025546312461095053
0.5915,0.025424373022139953
0.592,0.02530243358318484
0.5925,0.025180494144229734
0.593,0.025063244683695973
0.5935,0.02494130524474087
0.594,0.02482405578420711
0.5945,0.024706806323673357
0.595,0.024589556863139597
0.5955,0.024472307402605847
0.596,0.02435505794207208
0.5965,0.024242498459959676
0.597,0.024125248999425915
0.5975,0.024012689517313515
0.598,0.023900130035201105
0.5985,0.0237875705530887
0.599,0.02367501107097629
0.5995,0.02356245158886388
0.6,0.023449892106751476
0.6005,0.023342022603060415
0.601,0.02322946312094801
0.6015,0.023121593617256957
0.602,0.0230137241135659
0.6025,0.02290585460987484
0.603,0.02279798510618378
0.6035,0.022690115602492733
0.604,0.022582246098801665
0.6045,0.022474376595110614
0.605,0.022371197069840906
0.6055,0.022263327566149852
0.606,0.02216014804088014
0.6065,0.022056968515610436
0.607,0.02195378899034073
0.6075,0.021850609465071027
0.608,0.021747429939801315
0.6085,0.02164425041453161
0.609,0.021545760867683252
0.6095,0.021442581342413544
0.61,0.02134409179556519
0.6105,0.021245602248716838
0.611,0.021147112701868483
0.6115,0.02104393317659877
0.612,0.020945443629750416
0.6125,0.02085164406132341
0.613,0.020753154514475056
0.6135,0.0206546649676267
0.614,0.020560865399199692
0.6145,0.02046237585235134
0.615,0.02036857628392433
0.6155,0.02027477671549733
0.616,0.02018097714707032
0.6165,0.02008717757864331
0.617,0.019993378010216306
0.6175,0.019899578441789304
0.618,0.0198057788733623
0.6185,0.01971666928335664
0.619,0.019622869714929634
0.6195,0.019533760124923978
0.62,0.019444650534918322
0.6205,0.01935085096649132
0.621,0.019261741376485658
0.6215,0.019172631786480005
0.622,0.01908352219647435
0.6225,0.018999102584890046
0.623,0.018909992994884387
0.6235,0.01882088340487873
0.624,0.018736463793294432
0.6245,0.018647354203288776
0.625,0.018562934591704463
0.6255,0.018478514980120164
0.626,0.018394095368535857
0.6265,0.01830967575695155
0.627,0.018225256145367248
0.6275,0.01814083653378294
0.628,0.01805641692219864
0.6285,0.017971997310614326
0.629,0.017892267677451376
0.6295,0.01780784806586707
0.63,0.017728118432704113
0.6305,0.017643698821119807
0.631,0.017563969187956857
0.6315,0.017484239554793897
0.632,0.017404509921630944
0.6325,0.017324780288467987
0.633,0.017245050655305037
0.6335,0.017165321022142077
0.634,0.017085591388979127
0.6345,0.01701055173423752
0.635,0.016930822101074567
0.6355,0.016855782446332956
0.636,0.016776052813170007
0.6365,0.0167010131584284
0.637,0.016625973503686796
0.6375,0.01655093384894519
0.638,0.016475894194203585
0.6385,0.01640085453946198
0.639,0.016325814884720378
0.6395,0.016250775229978767
0.64,0.016175735575237167
0.6405,0.016105385898916913
0.641,0.01603034624417531
0.6415,0.015955306589433702
0.642,0.015884956913113448
0.6425,0.01581460723679319
0.643,0.01573956758205159
0.6435,0.015669217905731336
0.644,0.01559886822941108
0.6445,0.015528518553090826
0.645,0.015458168876770572
0.6455,0.015387819200450315
0.646,0.015317469524130066
0.6465,0.015251809826231158
0.647,0.015181460149910906
0.6475,0.01511111047359065
0.648,0.015045450775691747
0.6485,0.01497510109937149
0.649,0.014909441401472589
0.6495,0.014843781703573684
0.65,0.014773432027253432
0.6505,0.014707772329354524
0.651,0.01464211263145562
0.6515,0.014576452933556715
0.652,0.014510793235657812
0.6525,0.014445133537758907
0.653,0.014379473839860003
0.6535,0.014318504120382452
0.654,0.014252844422483549
0.6545,0.014187184724584644
0.655,0.014126215005107091
0.6555,0.014060555307208181
0.656,0.01399958558773063
0.6565,0.013933925889831725
0.657,0.013872956170354176
0.6575,0.013811986450876617
0.658,0.013751016731399066
0.6585,0.013690047011921511
0.659,0.013629077292443958
0.6595,0.013568107572966403
0.66,0.013507137853488848
0.6605,0.013446168134011297
0.661,0.01338519841453374
0.6615,0.013324228695056188
0.662,0.013267948953999983
0.6625,0.013206979234522428
0.663,0.013150699493466228
0.6635,0.013089729773988673
0.664,0.013033450032932468
0.6645,0.012972480313454916
0.665,0.012916200572398711
0.6655,0.012859920831342509
0.666,0.012803641090286309
0.6665,0.0127473613492301
0.667,0.012691081608173898
0.6675,0.012634801867117693
0.668,0.012578522126061491
0.6685,0.012522242385005287
0.669,0.012465962643949086
0.6695,0.01240968290289288
0.67,0.012358093140258028
0.6705,0.012301813399201823
0.671,0.012245533658145619
0.6715,0.012193943895510767
0.672,0.012137664154454565
0.6725,0.012086074391819706
0.673,0.012029794650763504
0.6735,0.011978204888128651
0.674,0.011926615125493801
0.6745,0.011875025362858945
0.675,0.011823435600224093
0.6755,0.011767155859167891
0.676,0.011715566096533037
0.6765,0.011663976333898183
0.677,0.011612386571263332
0.6775,0.01156548678704983
0.678,0.011513897024414974
0.6785,0.011462307261780122
0.679,0.011410717499145268
0.6795,0.011363817714931763
0.68,0.01131222795229691
0.6805,0.011260638189662057
0.681,0.011213738405448554
0.6815,0.011162148642813702
0.682,0.011115248858600199
0.6825,0.011063659095965345
0.683,0.011016759311751844
0.6835,0.01096985952753834
0.684,0.010922959743324837
0.6845,0.010871369980689983
0.685,0.010824470196476484
0.6855,0.010777570412262977
0.686,0.010730670628049476
0.6865,0.010683770843835972
0.687,0.01063687105962247
0.6875,0.010589971275408965
0.688,0.010547761469616812
0.6885,0.010500861685403309
0.689,0.010453961901189806
0.6895,0.010407062116976305
0.69,0.010364852311184152
0.6905,0.01031795252697065
0.691,0.010275742721178496
0.6915,0.010228842936964992
0.692,0.01018663313117284
0.6925,0.010139733346959338
0.693,0.010097523541167186
0.6935,0.010050623756953682
0.694,0.010008413951161529
0.6945,0.009966204145369377
0.695,0.009923994339577224
0.6955,0.009881784533785073
0.696,0.009839574727992918
0.6965,0.009797364922200767
0.697,0.009755155116408613
0.6975,0.00971294531061646
0.698,0.009670735504824307
0.6985,0.009628525699032157
0.699,0.009586315893240003
0.6995,0.009544106087447851
0.7,0.009506586260077048
0.7005,0.009464376454284896
0.701,0.009422166648492743
0.7015,0.009384646821121941
0.702,0.009342437015329786
0.7025,0.009304917187958985
0.703,0.009262707382166831
0.7035,0.009225187554796031
0.704,0.009187667727425228
0.7045,0.009145457921633075
0.705,0.009107938094262273
0.7055,0.009070418266891471
0.706,0.009032898439520667
0.7065,0.008990688633728516
0.707,0.00895316880635771
0.7075,0.00891564897898691
0.708,0.008878129151616107
0.7085,0.008840609324245305
0.709,0.008807779475295855
0.7095,0.008770259647925051
0.71,0.00873273982055425
0.7105,0.008695219993183446
0.711,0.008657700165812642
0.7115,0.008624870316863192
0.712,0.00858735048949239
0.7125,0.008549830662121586
0.713,0.008517000813172136
0.7135,0.008479480985801334
0.714,0.008446651136851882
0.7145,0.00841382128790243
0.715,0.008376301460531628
0.7155,0.008343471611582175
0.716,0.008310641762632721
0.7165,0.00827312193526192
0.717,0.008240292086312466
0.7175,0.008207462237363015
0.718,0.008174632388413565
0.7185,0.008141802539464112
0.719,0.00810897269051466
0.7195,0.008076142841565208
0.72,0.008043312992615756
0.7205,0.008010483143666303
0.721,0.0079823432731382
0.7215,0.00794951342418875
0.722,0.007916683575239298
0.7225,0.007883853726289846
0.723,0.007855713855761743
0.7235,0.007827573985233644
0.724,0.00779943411470554
0.7245,0.00776660426575609
0.725,0.007738464395227985
0.7255,0.007710324524699884
0.726,0.007682184654171784
0.7265,0.0076540447836436825
0.727,0.007621214934694229
0.7275,0.007593075064166127
0.728,0.007564935193638024
0.7285,0.007536795323109924
0.729,0.007508655452581823
0.7295,0.00748051558205372
0.73,0.0074523757115256195
0.7305,0.007424235840997518
0.731,0.007396095970469415
0.7315,0.007367956099941312
0.732,0.00733981622941321
0.7325,0.007311676358885111
0.733,0.007283536488357009
0.7335,0.007255396617828906
0.734,0.007227256747300803
0.7345,0.007199116876772702
0.735,0.0071709770062446014
0.7355,0.007142837135716499
0.736,0.007114697265188396
0.7365,0.007086557394660296
0.737,0.007058417524132193
0.7375,0.007034967632025443
0.738,0.007006827761497341
0.7385,0.006978687890969239
0.739,0.006950548020441137
0.7395,0.006922408149913036
0.74,0.006898958257806284
0.7405,0.006870818387278182
0.741,0.00684267851675008
0.7415,0.006814538646221979
0.742,0.0067910887541152275
0.7425,0.006762948883587126
0.743,0.006734809013059022
0.7435,0.006711359120952272
0.744,0.00668321925042417
0.7445,0.006655079379896068
0.745,0.006631629487789317
0.7455,0.006603489617261217
0.746,0.006580039725154464
0.7465,0.006551899854626362
0.747,0.0065284499625196096
0.7475,0.00650031009199151
0.748,0.006472170221463408
0.7485,0.0064487203293566555
0.749,0.006420580458828554
0.7495,0.0063971305667218014
0.75,0.0063689906961937005
0.7505,0.006345540804086949
0.751,0.006322090911980198
0.7515,0.006293951041452096
0.752,0.006270501149345345
0.7525,0.006242361278817242
0.753,0.006218911386710491
0.7535,0.006195461494603739
0.754,0.006167321624075638
0.7545,0.006143871731968886
0.755,0.006120421839862135
0.7555,0.006092281969334032
0.756,0.006068832077227282
0.7565,0.006045382185120529
0.757,0.006017242314592429
0.7575,0.005993792422485676
0.758,0.0059703425303789266
0.7585,0.0059468926382721735
0.759,0.005918752767744073
0.7595,0.005895302875637321
0.76,0.005871852983530571
0.7605,0.005848403091423818
0.761,0.005824953199317067
0.7615,0.005801503307210315
0.762,0.005773363436682214
0.7625,0.005749913544575461
0.763,0.00572646365246871
0.7635,0.005703013760361958
0.764,0.005679563868255207
0.7645,0.005656113976148455
0.765,0.005632664084041705
0.7655,0.005609214191934953
0.766,0.005585764299828201
0.7665,0.005562314407721449
0.767,0.005538864515614698
0.7675,0.0055154146235079455
0.768,0.005491964731401195
0.7685,0.005468514839294444
0.769,0.005445064947187692
0.7695,0.00542161505508094
0.77,0.005398165162974189
0.7705,0.005374715270867438
0.771,0.005351265378760688
0.7715,0.0053278154866539355
0.772,0.005304365594547184
0.7725,0.005285605680861782
0.773,0.005262155788755031
0.7735,0.005238705896648279
0.774,0.005215256004541528
0.7745,0.005191806112434777
0.775,0.005168356220328026
0.7755,0.005149596306642624
0.776,0.0051261464145358725
0.7765,0.00510269652242912
0.777,0.00507924663032237
0.7775,0.005060486716636968
0.778,0.0050370368245302175
0.7785,0.005013586932423465
0.779,0.004994827018738064
0.7795,0.004971377126631313
0.78,0.004947927234524562
0.7805,0.004929167320839159
0.781,0.004905717428732409
0.7815,0.004882267536625657
0.782,0.004863507622940256
0.7825,0.004840057730833504
0.783,0.0048166078387267535
0.7835,0.004797847925041352
0.784,0.0047743980329346
0.7845,0.0047556381192491995
0.785,0.004732188227142447
0.7855,0.004713428313457047
0.786,0.004689978421350296
0.7865,0.004669342516296353
0.787,0.004648706611242412
0.7875,0.004627601708346336
0.788,0.00460649680545026
0.7885,0.004585391902554183
0.789,0.004564755997500242
0.7895,0.004544120092446301
0.79,0.0045230151895502245
0.7905,0.004502379284496282
0.791,0.004481743379442343
0.7915,0.004461107474388401
0.792,0.004440940567176595
0.7925,0.0044203046621226535
0.793,0.004400137754910847
0.7935,0.004379501849856905
0.794,0.004359334942645099
0.7945,0.0043391680354332935
0.795,0.004319001128221487
0.7955,0.004298834221009681
0.796,0.004278667313797874
0.7965,0.004258500406586068
0.797,0.004238802497216396
0.7975,0.004219104587846725
0.798,0.004198937680634919
0.7985,0.0041792397712652465
0.799,0.004159541861895577
0.7995,0.004139843952525905
0.8,0.004120146043156234
0.8005,0.004100448133786562
0.801,0.004081219222259027
0.8015,0.004061521312889354
0.802,0.004042292401361819
0.8025,0.004023063489834282
0.803,0.004003365580464612
0.8035,0.003984136668937074
0.804,0.003965376755251674
0.8045,0.003946147843724138
0.805,0.003926918932196603
0.8055,0.003908159018511202
0.806,0.003888930106983664
0.8065,0.0038701701932982633
0.807,0.003850941281770728
0.8075,0.0038321813680853253
0.808,0.0038134214543999244
0.8085,0.0037946615407145235
0.809,0.0037763706248712583
0.8095,0.003757610711185855
0.81,0.003738850797500455
0.8105,0.0037205598816571887
0.811,0.003702268965813923
0.8115,0.0036835090521285213
0.812,0.0036652181362852557
0.8125,0.003646927220441989
0.813,0.0036286363045987223
0.8135,0.003610814386597592
0.814,0.0035925234707543264
0.8145,0.0035742325549110603
0.815,0.0035564106369099283
0.8155,0.0035385887189087976
0.816,0.0035202978030655315
0.8165,0.0035024758850644
0.817,0.003484653967063269
0.8175,0.003466832049062138
0.818,0.003449010131061006
0.8185,0.0034316572109020114
0.819,0.0034138352929008794
0.8195,0.0033964823727418826
0.82,0.0033791294525828876
0.8205,0.003361307534581757
0.821,0.00334395461442276
0.8215,0.003326601694263765
0.822,0.003309248774104767
0.8225,0.0032918958539457726
0.823,0.003275011931628911
0.8235,0.0032576590114699144
0.824,0.0032403060913109186
0.8245,0.0032234221689940584
0.825,0.0032065382466771966
0.8255,0.003189654324360336
0.826,0.0031727704020434746
0.8265,0.003155886479726614
0.827,0.0031390025574097526
0.8275,0.0031221186350928916
0.828,0.0031057037106181655
0.8285,0.003088819788301304
0.829,0.003072404863826578
0.8295,0.0030555209415097178
0.83,0.003039106017034991
0.8305,0.0030226910925602647
0.831,0.0030062761680855385
0.8315,0.002989861243610813
0.832,0.0029734463191360863
0.8325,0.0029575003925034968
0.833,0.0029410854680287694
0.8335,0.0029251395413961794
0.834,0.0029087246169214524
0.8345,0.0028927786902888616
0.835,0.0028768327636562708
0.8355,0.00286088683702368
0.836,0.0028449409103910887
0.8365,0.002828994983758498
0.837,0.0028130490571259066
0.8375,0.0027971031304933162
0.838,0.0027816262017028594
0.8385,0.002765680275070269
0.839,0.0027502033462798127
0.8395,0.0027347264174893567
0.84,0.002718780490856766
0.8405,0.00270330356206631
0.841,0.002687826633275854
0.8415,0.0026728187023275334
0.842,0.002657341773537077
0.8425,0.0026418648447466215
0.843,0.002626387915956165
0.8435,0.0026113799850078444
0.844,0.0025963720540595234
0.8445,0.002580895125269068
0.845,0.002565887194320746
0.8455,0.0025508792633724253
0.846,0.002535871332424104
0.8465,0.002521332399317919
0.847,0.0025063244683695978
0.8475,0.002491316537421277
0.848,0.002476777604315091
0.8485,0.0024617696733667703
0.849,0.002447230740260583
0.8495,0.0024322228093122634
0.85,0.0024176838762060768
0.8505,0.002403144943099891
0.851,0.0023886060099937052
0.8515,0.002374067076887519
0.852,0.002359997141623468
0.8525,0.0023454582085172832
0.853,0.002330919275411096
0.8535,0.002316849340147046
0.854,0.00230231040704086
0.8545,0.002288240471776809
0.855,0.0022741705365127577
0.8555,0.0022601006012487068
0.856,0.0022460306659846563
0.8565,0.002231960730720606
0.857,0.0022178907954565545
0.8575,0.002204289858034639
0.858,0.0021902199227705876
0.8585,0.0021766189853486724
0.859,0.0021625490500846206
0.8595,0.002148948112662705
0.86,0.0021353471752407894
0.8605,0.0021217462378188734
0.861,0.0021076763025548225
0.8615,0.002094075365132907
0.862,0.0020809434255531258
0.8625,0.00206734248813121
0.863,0.002053741550709294
0.8635,0.0020406096111295134
0.864,0.002027008673707597
0.8645,0.002013876734127817
0.865,0.0020007447945480355
0.8655,0.0019871438571261203
0.866,0.001974011917546339
0.8665,0.0019608799779665584
0.867,0.0019477480383867773
0.8675,0.0019350850966491316
0.868,0.001921953157069351
0.8685,0.00190882121748957
0.869,0.0018961582757519241
0.8695,0.0018830263361721432
0.87,0.0018703633944344975
0.8705,0.0018577004526968517
0.871,0.001845037510959206
0.8715,0.0018323745692215606
0.872,0.0018197116274839143
0.8725,0.001807048685746269
0.873,0.0017943857440086228
0.8735,0.0017817228022709772
0.874,0.0017695288583754662
0.8745,0.0017568659166378208
0.875,0.0017446719727423096
0.8755,0.0017320090310046637
0.876,0.0017198150871091532
0.8765,0.0017076211432136422
0.877,0.0016954271993181317
0.8775,0.0016832332554226207
0.878,0.0016710393115271103
0.8785,0.0016588453676315996
0.879,0.0016471204215782235
0.8795,0.001634926477682713
0.88,0.001623201531629337
0.8805,0.0016110075877338258
0.881,0.0015992826416804504
0.8815,0.0015875576956270745
0.882,0.001575832749573699
0.8825,0.001563638805678188
0.883,0.0015523828574669479
0.8835,0.0015406579114135717
0.884,0.001528932965360196
0.8845,0.0015172080193068202
0.885,0.0015059520710955796
0.8855,0.001494227125042204
0.886,0.0014829711768309633
0.8865,0.0014712462307775876
0.887,0.001459990282566347
0.8875,0.001448734334355106
0.888,0.0014374783861438654
0.8885,0.0014262224379326246
0.889,0.001414966489721384
0.8895,0.001403710541510143
0.89,0.0013929235911410377
0.8905,0.0013816676429297967
0.891,0.0013704116947185563
0.8915,0.0013596247443494506
0.892,0.0013488377939803449
0.8925,0.0013375818457691039
0.893,0.0013267948953999986
0.8935,0.0013160079450308928
0.894,0.0013052209946617871
0.8945,0.0012944340442926814
0.895,0.0012836470939235757
0.8955,0.001273329141396605
0.896,0.0012625421910274996
0.8965,0.0012517552406583936
0.897,0.001241437288131423
0.8975,0.0012311193356044521
0.898,0.0012203323852353468
0.8985,0.001210014432708376
0.899,0.0011996964801814054
0.8995,0.0011893785276544347
0.9,0.0011790605751274643
0.9005,0.0011687426226004937
0.901,0.001158424670073523
0.9015,0.0011485757153886873
0.902,0.0011382577628617164
0.9025,0.001128408808176881
0.903,0.0011180908556499103
0.9035,0.0011082419009650745
0.904,0.0010983929462802392
0.9045,0.0010880749937532683
0.905,0.001078226039068433
0.9055,0.0010683770843835972
0.906,0.0010589971275408966
0.9065,0.001049148172856061
0.907,0.0010392992181712255
0.9075,0.0010294502634863897
0.908,0.0010200703066436893
0.9085,0.0010102213519588535
0.909,0.001000841395116153
0.9095,0.0009914614382734524
0.91,0.0009816124835886168
0.9105,0.000972232526745916
0.911,0.0009628525699032157
0.9115,0.0009534726130605149
0.912,0.0009445616540599494
0.9125,0.0009351816972172486
0.913,0.0009258017403745482
0.9135,0.0009168907813739825
0.914,0.0009075108245312822
0.9145,0.0008985998655307167
0.915,0.0008892199086880161
0.9155,0.0008803089496874501
0.916,0.0008713979906868847
0.9165,0.000862487031686319
0.917,0.0008535760726857537
0.9175,0.000844665113685188
0.918,0.0008357541546846226
0.9185,0.0008268431956840569
0.919,0.0008184012345256264
0.9195,0.0008094902755250609
0.92,0.0008010483143666304
0.9205,0.0007921373553660647
0.921,0.0007836953942076343
0.9215,0.0007752534330492038
0.922,0.0007668114718907731
0.9225,0.0007583695107323427
0.923,0.0007499275495739122
0.9235,0.0007414855884154817
0.924,0.0007330436272570512
0.9245,0.0007246016660986207
0.925,0.0007166287027823251
0.9255,0.0007081867416238945
0.926,0.0007002137783075991
0.9265,0.0006917718171491684
0.927,0.0006837988538328729
0.9275,0.0006758258905165775
0.928,0.000667852927200282
0.9285,0.0006598799638839864
0.929,0.0006519070005676911
0.9295,0.0006439340372513954
0.93,0.0006359610739350999
0.9305,0.0006279881106188045
0.931,0.0006204841451446441
0.9315,0.0006125111818283485
0.932,0.0006050072163541881
0.9325,0.0005975032508800276
0.933,0.0005895302875637322
0.9335,0.0005820263220895716
0.934,0.0005745223566154112
0.9345,0.0005670183911412507
0.935,0.0005595144256670902
0.9355,0.0005520104601929298
0.936,0.0005449754925609042
0.9365,0.0005374715270867438
0.937,0.0005299675616125834
0.9375,0.0005229325939805579
0.938,0.0005158976263485324
0.9385,0.0005083936608743719
0.939,0.0005013586932423465
0.9395,0.0004943237256103211
0.94,0.00048728875797829564
0.9405,0.00048025379034627024
0.941,0.00047321882271424484
0.9415,0.00046637145421907336
0.942,0.00045943028615547484
0.9425,0.00045262981744451704
0.943,0.00044582934873355903
0.9435,0.0004390288800226012
0.944,0.0004323222108800702
0.9445,0.0004256155417375392
0.945,0.0004190026721634353
0.9455,0.00041238980258933146
0.946,0.000405823832799441
0.9465,0.00039935166257797766
0.947,0.0003928794923565141
0.9475,0.00038645422191926443
0.948,0.0003800758512662279
0.9485,0.0003736974806131915
0.949,0.0003674129095285821
0.9495,0.0003611283384439727
0.95,0.0003548906671435768
0.9505,0.00034869989562739446
0.951,0.000342602923679639
0.9515,0.0003365059517318837
0.952,0.0003304558795683418
0.9525,0.00032445270718901343
0.953,0.00031844953480968504
0.9535,0.0003125401619987836
0.954,0.0003066776889720958
0.9545,0.00030081521594540794
0.955,0.00029499964270293346
0.9555,0.00028927786902888623
0.956,0.0002835560953548388
0.9565,0.000277881221465005
0.957,0.00027225324735938457
0.9575,0.0002666721730379778
0.958,0.00026113799850078443
0.9585,0.0002556507237478046
0.959,0.00025021034877903826
0.9595,0.0002448168735944854
0.96,0.00023942339840993257
0.9605,0.00023412372279380675
0.961,0.00022882404717768087
0.9615,0.0002236181711299821
0.962,0.00021845919486649672
0.9625,0.0002133002186030114
0.963,0.0002081881421237396
0.9635,0.00020316986521289477
0.964,0.00019815158830204993
0.9645,0.0001931802111754187
0.965,0.00018825573383300084
0.9655,0.00018342505605901005
0.966,0.00017859437828501924
0.9665,0.00017381060029524192
0.967,0.00016907372208967814
0.9675,0.00016443064345254133
0.968,0.00015978756481540454
0.9685,0.00015519138596248127
0.969,0.00015064210689377146
0.9695,0.00014618662739348872
0.97,0.0001417311478932059
0.9705,0.00013732256817713666
0.971,0.00013300778802949437
0.9715,0.0001286930078818521
0.972,0.00012447202730263683
0.9725,0.00012029794650763506
0.973,0.0001161707654968468
0.9735,0.00011209048427027206
0.974,0.00010805710282791079
0.9745,0.00010407062116976306
0.975,0.00010017793908004228
0.9755,9.628525699032158e-05
0.976,9.24863744690278e-05
0.9765,8.87812915161611e-05
0.977,8.507620856329436e-05
0.9775,8.146492517885463e-05
0.978,7.79474413628419e-05
0.9785,7.44299575468292e-05
0.979,7.105317308345696e-05
0.9795,6.767638862008477e-05
0.98,6.439340372513955e-05
0.9805,6.120421839862135e-05
0.981,5.806193285631665e-05
0.9815,5.501344688243897e-05
0.982,5.2058760476988275e-05
0.9825,4.9150973855751095e-05
0.983,4.632760684609821e-05
0.9835,4.3579279491186946e-05
0.984,4.0910681769438626e-05
0.9845,3.831243372401056e-05
0.985,3.5789225333324095e-05
0.9855,3.3336366618957897e-05
0.986,3.0953857580911944e-05
0.9865,2.86370082407649e-05
0.987,2.6390508576938107e-05
0.9875,2.420966861101022e-05
0.988,2.2099178321402586e-05
0.9885,2.005434772969386e-05
0.989,1.8084556792726737e-05
0.9895,1.618511553207987e-05
0.99,1.4365403904595954e-05
0.9905,1.2634801867117697e-05
0.991,1.1002689376487794e-05
0.9915,9.469066432706245e-06
0.992,8.052692949458456e-06
0.9925,6.748878948323075e-06
0.993,5.57169436456415e-06
0.9935,4.522077193865954e-06
0.994,3.5976824470178112e-06
0.9945,2.799448119703991e-06
0.995,2.1236222291874136e-06
0.9955,1.5645768013624584e-06
0.996,1.1148078707549652e-06
0.9965,7.64466482680098e-07
0.997,5.013586932423465e-07
0.9975,3.120711641566487e-07
0.998,1.8267465951159397e-07
0.9985,9.909924404313174e-08
0.999,4.8916474934683564e-08
0.9995,2.1358161730829242e-08
1.0,7.968273337874152e-09
